server is started on 0.0.0.0/0.0.0.0:8090
Server opens a stream
Msg 373 --> 303274
Msg 374 --> 259899
Msg 375 --> 433321
Msg 376 --> 327027
Msg 377 --> 415473
Msg 378 --> 336558
Msg 379 --> 360263
Msg 380 --> 438913
Msg 381 --> 490627
Msg 382 --> 391565
Msg 383 --> 621024
Msg 384 --> 400134
Msg 385 --> 445239
Msg 386 --> 289674
Msg 387 --> 272125
Msg 388 --> 207324
Msg 389 --> 192786
Msg 390 --> 176668
Msg 391 --> 179306
Msg 392 --> 195914
Msg 393 --> 332473
Msg 394 --> 276366
Msg 395 --> 258707
Msg 396 --> 315389
Msg 397 --> 294339
Msg 398 --> 253975
Msg 399 --> 228916
Msg 400 --> 223107
Msg 401 --> 189044
Msg 402 --> 193985
Msg 403 --> 311928
Msg 404 --> 340048
Msg 405 --> 373732
Msg 406 --> 335990
Msg 407 --> 191482
Msg 408 --> 195458
Msg 409 --> 239810
Msg 410 --> 234311
Msg 411 --> 437667
Msg 412 --> 413229
Msg 413 --> 428982
Msg 414 --> 459028
Msg 415 --> 428448
Msg 416 --> 352850
Msg 417 --> 316541
Msg 418 --> 371971
Msg 419 --> 384868
Msg 420 --> 327276
Msg 421 --> 313008
Msg 422 --> 511229
Msg 423 --> 430295
Msg 424 --> 454966
Msg 425 --> 510931
Msg 426 --> 338491
Msg 427 --> 323313
Msg 428 --> 324497
Msg 429 --> 301363
Msg 430 --> 280977
Msg 431 --> 280299
Msg 432 --> 291464
Msg 433 --> 295312
Msg 434 --> 298171
Msg 435 --> 395165
Msg 436 --> 339890
Msg 437 --> 308262
Msg 438 --> 280154
Msg 439 --> 244463
Msg 440 --> 258113
Msg 441 --> 437057
Msg 442 --> 445052
Msg 443 --> 376149
Msg 444 --> 340300
Msg 445 --> 319343
Msg 446 --> 321717
Msg 447 --> 564950
Msg 448 --> 424903
Msg 449 --> 2744488
Msg 450 --> 1292192
Msg 451 --> 280460
Msg 452 --> 263643
Msg 453 --> 331681
Msg 454 --> 283785
Msg 455 --> 337184
Msg 456 --> 319744
Msg 457 --> 301610
Msg 458 --> 283967
Msg 459 --> 271152
Msg 460 --> 240922
Msg 461 --> 298289
Msg 462 --> 291592
Msg 463 --> 270724
Msg 464 --> 337199
Msg 465 --> 388959
Msg 466 --> 348848
Msg 467 --> 294815
Msg 468 --> 247231
Msg 469 --> 235414
Msg 470 --> 235760
Msg 471 --> 283780
Msg 472 --> 287829
Msg 473 --> 248524
Msg 474 --> 347166
Msg 475 --> 397427
Msg 476 --> 369737
Msg 477 --> 390442
Msg 478 --> 396775
Msg 479 --> 454233
Msg 480 --> 340828
Msg 481 --> 355734
Msg 482 --> 327997
Msg 483 --> 212967
Msg 484 --> 201706
Msg 485 --> 209389
Msg 486 --> 204627
Msg 487 --> 202376
Msg 488 --> 229923
Msg 489 --> 311160
Msg 490 --> 332242
Msg 491 --> 296946
Msg 492 --> 207312
Msg 493 --> 221288
Msg 494 --> 246985
Msg 495 --> 261907
Msg 496 --> 273408
Msg 497 --> 266345
Msg 498 --> 267511
Msg 499 --> 314503
Msg 500 --> 329385
Msg 501 --> 454166
Msg 502 --> 429575
Msg 503 --> 387015
Msg 504 --> 395080
Msg 505 --> 352000
Msg 506 --> 288822
Msg 507 --> 255863
Msg 508 --> 259401
Msg 509 --> 663949
Msg 510 --> 744971
Msg 511 --> 630537
Msg 512 --> 487892
Msg 513 --> 692012
Msg 514 --> 460870
Msg 515 --> 422796
Msg 516 --> 411838
Msg 517 --> 407315
Msg 518 --> 384352
Msg 519 --> 377672
Msg 520 --> 379235
Msg 521 --> 379726
Msg 522 --> 379459
Msg 523 --> 379850
Msg 524 --> 344633
Msg 525 --> 322772
Msg 526 --> 401249
Msg 527 --> 361769
Msg 528 --> 312188
Msg 529 --> 413766
Msg 530 --> 402320
Msg 531 --> 364539
Msg 532 --> 320505
Msg 533 --> 291134
Msg 534 --> 402351
Msg 535 --> 396537
Msg 536 --> 325014
Msg 537 --> 393778
Msg 538 --> 364430
Msg 539 --> 309731
Msg 540 --> 303405
Msg 541 --> 272488
Msg 542 --> 271894
Msg 543 --> 211078
Msg 544 --> 445376
Msg 545 --> 454694
Msg 546 --> 382511
Msg 547 --> 500660
Msg 548 --> 520816
Msg 549 --> 526266
Msg 550 --> 491666
Msg 551 --> 480671
Msg 552 --> 488568
Msg 553 --> 533486
Msg 554 --> 486338
Msg 555 --> 411141
Msg 556 --> 395855
Msg 557 --> 310952
Msg 558 --> 308939
Msg 559 --> 272032
Msg 560 --> 236231
Msg 561 --> 202900
Msg 562 --> 396946
Msg 563 --> 374289
Msg 564 --> 422301
Msg 565 --> 341380
Msg 566 --> 302488
Msg 567 --> 293536
Msg 568 --> 391328
Msg 569 --> 372893
Msg 570 --> 332239
DOWN!!
here 12
UP!!
here 5
Msg 571 --> 14152605269
Msg 572 --> 14152599608
Msg 573 --> 13149225264
Msg 574 --> 13149087329
Msg 575 --> 13148976542
Msg 576 --> 13148878852
Msg 577 --> 13148870817
Msg 578 --> 13148863091
Msg 579 --> 13148868453
Msg 580 --> 10148726473
Msg 581 --> 10148623800
Msg 582 --> 10148569148
Msg 583 --> 9145501869
Msg 584 --> 9145399854
Msg 585 --> 9145353556
Msg 586 --> 9145342772
Msg 587 --> 8143692591
Msg 588 --> 8143501773
Msg 589 --> 8143458373
Msg 590 --> 8143449386
Msg 591 --> 8143378162
Msg 592 --> 8143350491
Msg 593 --> 8143345718
Msg 594 --> 8143339023
Msg 595 --> 8143320847
Msg 596 --> 8143317671
Msg 597 --> 6138247360
Msg 598 --> 6138076379
Msg 599 --> 4132967551
Msg 600 --> 4132807037
Msg 601 --> 4132740527
Msg 602 --> 4132730942
Msg 603 --> 4132642558
Msg 604 --> 4132613330
Msg 605 --> 3131779210
Msg 606 --> 3131659023
Msg 607 --> 3131584217
Msg 608 --> 3131490470
Msg 609 --> 3131450184
Msg 610 --> 2130879260
Msg 611 --> 2130765198
Msg 612 --> 2130712471
Msg 613 --> 1127487545
Msg 614 --> 1127315230
Msg 615 --> 126592997
Msg 616 --> 126513055
Msg 617 --> 126493514
Msg 618 --> 126486089
Msg 619 --> 333701
Msg 620 --> 287113
Msg 621 --> 246230
Msg 622 --> 190196
Msg 623 --> 185299
Msg 624 --> 185094
Msg 625 --> 160431
Msg 626 --> 156508
Msg 627 --> 153575
Msg 628 --> 179006
DOWN!!
here 5
UP!!
here 2
DOWN!!
here 28
UP!!
here 33
Msg 629 --> 40619286263
Msg 630 --> 40619260740
Msg 631 --> 39615999009
Msg 632 --> 39615815628
Msg 633 --> 39615772430
Msg 634 --> 39615756261
Msg 635 --> 39615729739
Msg 636 --> 39615705814
Msg 637 --> 39615722903
Msg 638 --> 38614566393
Msg 639 --> 38614552596
Msg 640 --> 38614510793
Msg 641 --> 36610908603
Msg 642 --> 35610293415
Msg 643 --> 35610182827
Msg 644 --> 35610189497
Msg 645 --> 35610196468
Msg 646 --> 35610213716
Msg 647 --> 35610236733
Msg 648 --> 35610250342
Msg 649 --> 34608368889
Msg 650 --> 33605387794
Msg 651 --> 33605340965
Msg 652 --> 33605353280
Msg 653 --> 32601387299
Msg 654 --> 32601376370
Msg 655 --> 32601389800
Msg 656 --> 32601392593
Msg 657 --> 32601404688
Msg 658 --> 32601393788
Msg 659 --> 32601398411
Msg 660 --> 32601411249
Msg 661 --> 32601413973
Msg 662 --> 31601296904
Msg 663 --> 31601217342
Msg 664 --> 31601195963
Msg 665 --> 29601141610
Msg 666 --> 29601085873
Msg 667 --> 29601072072
Msg 668 --> 29601074294
Msg 669 --> 29601077007
Msg 670 --> 29601071472
Msg 671 --> 29601074611
Msg 672 --> 29601063588
Msg 673 --> 29601073548
Msg 674 --> 28597858632
Msg 675 --> 28597806132
Msg 676 --> 28597801714
Msg 677 --> 28597778317
Msg 678 --> 27595566475
Msg 679 --> 27595480647
Msg 680 --> 27595472525
Msg 681 --> 27595465100
Msg 682 --> 27595460753
Msg 683 --> 26591438323
Msg 684 --> 26591351039
Msg 685 --> 26591320553
Msg 686 --> 25586556196
Msg 687 --> 24585022585
Msg 688 --> 24584888597
Msg 689 --> 24584818313
Msg 690 --> 24584814515
Msg 691 --> 24584816616
Msg 692 --> 24584729961
Msg 693 --> 24584712242
Msg 694 --> 24584700730
Msg 695 --> 24584701667
Msg 696 --> 23581889690
Msg 697 --> 23581761840
Msg 698 --> 23581705606
Msg 699 --> 23581703455
Msg 700 --> 23581705512
Msg 701 --> 23581711568
Msg 702 --> 23581696335
Msg 703 --> 23581701264
Msg 704 --> 23581660109
Msg 705 --> 22579354607
Msg 706 --> 22579280053
Msg 707 --> 22579255188
Msg 708 --> 22579240572
Msg 709 --> 22579195649
Msg 710 --> 22579192856
Msg 711 --> 20575132878
Msg 712 --> 19569975587
Msg 713 --> 19569842191
Msg 714 --> 19569799834
Msg 715 --> 17568533239
Msg 716 --> 17568446026
Msg 717 --> 17568416077
Msg 718 --> 15568273654
Msg 719 --> 13568025717
Msg 720 --> 13567962080
Msg 721 --> 13567948904
Msg 722 --> 12567844212
Msg 723 --> 12567759975
Msg 724 --> 12567735184
Msg 725 --> 12567724691
Msg 726 --> 12567724127
Msg 727 --> 12567692161
Msg 728 --> 11567214502
Msg 729 --> 11567175570
Msg 730 --> 11567183622
Msg 731 --> 11567188762
Msg 732 --> 11567194395
Msg 733 --> 11567207017
Msg 734 --> 10562138067
Msg 735 --> 10562008713
Msg 736 --> 10561964791
Msg 737 --> 7556963674
Msg 738 --> 7556837610
Msg 739 --> 7556792339
Msg 740 --> 7556735900
Msg 741 --> 6552431345
Msg 742 --> 6552365970
Msg 743 --> 6552356548
Msg 744 --> 6552371957
Msg 745 --> 6552373113
Msg 746 --> 6552331740
Msg 747 --> 6552326641
Msg 748 --> 6552341231
Msg 749 --> 6552354992
Msg 750 --> 6552369724
Msg 751 --> 6552391374
Msg 752 --> 5548838152
Msg 753 --> 4545994659
Msg 754 --> 4545943699
Msg 755 --> 4545933787
Msg 756 --> 4545934936
Msg 757 --> 4545941570
Msg 758 --> 4545956332
Msg 759 --> 3541845522
Msg 760 --> 1536700634
Msg 761 --> 1536576312
Msg 762 --> 1536530942
Msg 763 --> 533092740
Msg 764 --> 533016133
Msg 765 --> 532985335
Msg 766 --> 532971822
Msg 767 --> 533026450
Msg 768 --> 532961032
Msg 769 --> 532942335
Msg 770 --> 532952800
Msg 771 --> 532973422
Msg 772 --> 532981460
Msg 773 --> 671111
Msg 774 --> 642661
Msg 775 --> 578613
Msg 776 --> 567906
Msg 777 --> 551708
Msg 778 --> 502547
Msg 779 --> 417986
Msg 780 --> 389806
Msg 781 --> 392477
Msg 782 --> 336437
Msg 783 --> 341167
Msg 784 --> 287268
Msg 785 --> 255750
Msg 786 --> 213260
Msg 787 --> 195175
Msg 788 --> 198904
Msg 789 --> 193748
Msg 790 --> 173424
Msg 791 --> 194515
Msg 792 --> 122959
Msg 793 --> 160727
Msg 794 --> 169479
Msg 795 --> 147752
Msg 796 --> 139439
Msg 797 --> 134412
Msg 798 --> 135655
Msg 799 --> 169915
Msg 800 --> 181628
Msg 801 --> 140412
Msg 802 --> 136641
Msg 803 --> 183275
Msg 804 --> 188170
Msg 805 --> 378323
Msg 806 --> 381370
Msg 807 --> 342629
Msg 808 --> 342953
Msg 809 --> 277407
Msg 810 --> 344722
Msg 811 --> 338531
Msg 812 --> 299299
Msg 813 --> 283538
Msg 814 --> 277068
Msg 815 --> 356013
Msg 816 --> 312949
Msg 817 --> 278534
Msg 818 --> 281091
Msg 819 --> 281625
Msg 820 --> 257922
Msg 821 --> 181525
Msg 822 --> 134306
Msg 823 --> 126057
Msg 824 --> 125552
Msg 825 --> 120365
Msg 826 --> 444768
Msg 827 --> 388540
Msg 828 --> 364703
Msg 829 --> 243022
Msg 830 --> 266303
Msg 831 --> 262157
Msg 832 --> 360223
Msg 833 --> 355304
Msg 834 --> 299184
Msg 835 --> 225995
Msg 836 --> 336473
Msg 837 --> 361690
Msg 838 --> 306929
Msg 839 --> 265916
Msg 840 --> 218874
Msg 841 --> 280004
Msg 842 --> 247630
Msg 843 --> 232456
Msg 844 --> 235651
Msg 845 --> 234142
Msg 846 --> 200329
Msg 847 --> 238825
Msg 848 --> 219927
Msg 849 --> 215901
Msg 850 --> 252327
Msg 851 --> 248508
Msg 852 --> 237944
Msg 853 --> 232543
Msg 854 --> 390033
Msg 855 --> 306452
Msg 856 --> 236788
Msg 857 --> 158861
Msg 858 --> 107175
Msg 859 --> 107214
Msg 860 --> 160677
Msg 861 --> 271599
Msg 862 --> 279270
Msg 863 --> 254221
Msg 864 --> 208962
Msg 865 --> 298000
Msg 866 --> 404792
Msg 867 --> 375912
Msg 868 --> 349895
Msg 869 --> 305776
Msg 870 --> 266107
Msg 871 --> 449726
Msg 872 --> 429710
Msg 873 --> 328449
Msg 874 --> 293006
Msg 875 --> 219865
Msg 876 --> 304282
Msg 877 --> 203948
Msg 878 --> 194395
Msg 879 --> 186728
Msg 880 --> 185708
Msg 881 --> 193975
Msg 882 --> 195165
Msg 883 --> 189845
Msg 884 --> 180308
Msg 885 --> 180734
Msg 886 --> 182805
Msg 887 --> 212765
Msg 888 --> 221314
Msg 889 --> 366333
Msg 890 --> 372258
Msg 891 --> 378719
Msg 892 --> 349230
Msg 893 --> 332756
Msg 894 --> 356295
Msg 895 --> 349803
Msg 896 --> 356834
Msg 897 --> 312810
Msg 898 --> 293091
Msg 899 --> 275859
Msg 900 --> 252516
Msg 901 --> 249009
Msg 902 --> 284826
Msg 903 --> 273082
Msg 904 --> 277807
Msg 905 --> 290605
Msg 906 --> 399696
Msg 907 --> 375560
DOWN!!
here 4
UP!!
here 26
Msg 908 --> 4111045484
Msg 909 --> 4110959631
Msg 910 --> 2110315590
Msg 911 --> 1107968535
Msg 912 --> 277681
Msg 913 --> 314675
Msg 914 --> 457570
Msg 915 --> 340987
Msg 916 --> 328838
Msg 917 --> 336012
Msg 918 --> 306818
Msg 919 --> 228663
Msg 920 --> 194213
Msg 921 --> 173967
Msg 922 --> 140023
Msg 923 --> 401154
Msg 924 --> 367038
Msg 925 --> 317772
Msg 926 --> 243828
Msg 927 --> 214766
Msg 928 --> 213933
Msg 929 --> 233467
Msg 930 --> 205632
Msg 931 --> 202218
Msg 932 --> 203333
Msg 933 --> 425191
Msg 934 --> 421946
Msg 935 --> 362080
Msg 936 --> 355855
Msg 937 --> 410286
Msg 938 --> 496389
Msg 939 --> 505584
Msg 940 --> 469888
Msg 941 --> 379603
Msg 942 --> 337100
Msg 943 --> 335602
Msg 944 --> 330476
Msg 945 --> 328099
Msg 946 --> 326938
Msg 947 --> 326354
Msg 948 --> 270953
Msg 949 --> 240912
Msg 950 --> 263103
Msg 951 --> 364646
Msg 952 --> 379384
Msg 953 --> 324019
Msg 954 --> 291847
Msg 955 --> 287679
Msg 956 --> 247667
Msg 957 --> 200074
Msg 958 --> 174131
Msg 959 --> 159947
Msg 960 --> 144878
Msg 961 --> 168812
Msg 962 --> 137635
Msg 963 --> 117429
Msg 964 --> 133156
Msg 965 --> 420649
Msg 966 --> 329137
Msg 967 --> 204931
Msg 968 --> 318909
Msg 969 --> 326713
Msg 970 --> 296432
Msg 971 --> 308454
Msg 972 --> 282344
Msg 973 --> 304047
Msg 974 --> 353200
Msg 975 --> 317039
Msg 976 --> 280992
Msg 977 --> 278665
Msg 978 --> 273643
Msg 979 --> 263443
Msg 980 --> 276365
Msg 981 --> 264591
Msg 982 --> 266327
Msg 983 --> 329774
Msg 984 --> 386806
Msg 985 --> 340112
Msg 986 --> 292558
Msg 987 --> 259542
Msg 988 --> 265019
Msg 989 --> 287144
Msg 990 --> 260245
Msg 991 --> 233741
Msg 992 --> 205437
Msg 993 --> 188045
Msg 994 --> 159015
Msg 995 --> 129832
Msg 996 --> 124384
Msg 997 --> 121139
Msg 998 --> 386306
Msg 999 --> 351581
Msg 1000 --> 314904
Msg 1001 --> 236553
Msg 1002 --> 205655
Msg 1003 --> 441899
Msg 1004 --> 341411
Msg 1005 --> 346347
Msg 1006 --> 319978
Msg 1007 --> 313282
Msg 1008 --> 263124
Msg 1009 --> 268496
Msg 1010 --> 263947
Msg 1011 --> 170761
Msg 1012 --> 130595
Msg 1013 --> 123591
Msg 1014 --> 150293
Msg 1015 --> 345158
Msg 1016 --> 368834
Msg 1017 --> 313835
Msg 1018 --> 402956
Msg 1019 --> 340731
DOWN!!
here 32
UP!!
here 18
Msg 1020 --> 33992581291
Msg 1021 --> 33992558776
Msg 1022 --> 33992546736
Msg 1023 --> 33992522190
Msg 1024 --> 33992531115
Msg 1025 --> 33992534882
Msg 1026 --> 33992537208
Msg 1027 --> 33992544040
Msg 1028 --> 33992545847
Msg 1029 --> 33992546449
Msg 1030 --> 33992535180
Msg 1031 --> 33992534184
Msg 1032 --> 32989741307
Msg 1033 --> 32989699871
Msg 1034 --> 32989701200
Msg 1035 --> 32989692942
Msg 1036 --> 32989684998
Msg 1037 --> 32989683222
Msg 1038 --> 32989681960
Msg 1039 --> 32989680816
Msg 1040 --> 32989702074
Msg 1041 --> 32989716825
Msg 1042 --> 32989719259
Msg 1043 --> 32989721814
Msg 1044 --> 32989723895
Msg 1045 --> 32989726758
Msg 1046 --> 32989724452
Msg 1047 --> 32989728166
Msg 1048 --> 30987273321
Msg 1049 --> 30987165507
Msg 1050 --> 30987135032
Msg 1051 --> 30987106934
Msg 1052 --> 30987090028
Msg 1053 --> 30987087614
Msg 1054 --> 29984042022
Msg 1055 --> 29983874523
Msg 1056 --> 29983840350
Msg 1057 --> 29983833968
Msg 1058 --> 28983690192
Msg 1059 --> 28983612216
Msg 1060 --> 27979622730
Msg 1061 --> 27979483060
Msg 1062 --> 25977369933
Msg 1063 --> 24973837611
Msg 1064 --> 24973710020
Msg 1065 --> 24973648418
Msg 1066 --> 24973642881
Msg 1067 --> 24973642179
Msg 1068 --> 24973624842
Msg 1069 --> 24973608918
Msg 1070 --> 24973607912
Msg 1071 --> 24973621217
Msg 1072 --> 23969636205
Msg 1073 --> 23969526860
Msg 1074 --> 23969495269
Msg 1075 --> 23969489333
Msg 1076 --> 23969489463
Msg 1077 --> 23969485610
Msg 1078 --> 23969481500
Msg 1079 --> 23969443943
Msg 1080 --> 23969380078
Msg 1081 --> 23969362926
Msg 1082 --> 23969355189
Msg 1083 --> 23969355377
Msg 1084 --> 23969307448
